Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
554,124.5,1,22447.5909419417,22465.960999999992
555,124.59,7,22463.8181161166,22474.420999999995
556,124.5,4,22447.5909419417,22466.770999999993
557,124.55,10,22456.606038705533,22471.97099999999
558,124.55,2,22456.606038705533,22471.97099999999
559,124.51,3,22449.393961294467,22468.450999999994
560,124.56,5,22458.4090580583,22473.50099999999
561,124.54,4,22454.803019352767,22471.100999999995
562,124.55,6,22456.606038705533,22472.42099999999
563,124.54,10,22454.803019352767,22471.160999999993
564,124.54,5,22454.803019352767,22471.160999999993
565,124.53,6,22453.0,22470.000999999993
566,124.5,3,22447.5909419417,22466.670999999995
567,124.6,10,22465.621135469362,22478.770999999993
568,124.54,4,22454.803019352767,22473.310999999994
569,124.48,4,22443.984903236167,22466.83099999999
570,124.5,9,22447.5909419417,22469.270999999993
571,124.6,3,22465.621135469362,22479.070999999993
572,124.55,7,22456.606038705533,22473.570999999993
573,124.53,9,22453.0,22471.590999999993
574,124.6,2,22465.621135469362,22477.19099999999
575,124.6,3,22465.621135469362,22477.19099999999
576,124.52,9,22451.196980647233,22468.950999999994
577,124.41,3,22431.3637677668,22459.82099999999
578,124.26,5,22404.318477475306,22445.270999999993
579,124.23,4,22398.90941941701,22441.76099999999
580,124.21,9,22395.303380711473,22439.18099999999
581,124.11,9,22377.27318718381,22428.78099999999
582,124.1,4,22375.470167831045,22427.94099999999
583,124.11,4,22377.27318718381,22428.97099999999
584,124.05,7,22366.455071067212,22421.89099999999
585,123.99,10,22355.636954950613,22415.47099999999
586,123.92,10,22343.01581948125,22409.800999999992
587,123.9,1,22339.409780775717,22408.58099999999
588,123.98,3,22353.83393559785,22413.86099999999
589,123.98,8,22353.83393559785,22413.86099999999
